"PERS_ID","YM_in","YM_out"
517653611,201201,201501
517654143,201201,201705
517655015,201201,201810
517657943,201208,201805
517660397,201201,201810
517660425,201201,201706
517660443,201201,201703
517661259,201201,201507
517661535,201201,201810
517661897,201201,201507
517661989,201201,201708
517662991,201201,201711
517664723,201201,201612
517665205,201201,201611
517665623,201510,201810
517666523,201201,201709
517666551,201201,201803
517668987,201201,201502
517669343,201201,201601
517669347,201201,201601
517671529,201201,201803
517671653,201201,201502
517671669,201201,201507
517671895,201201,201705
517675979,201201,201708
517676045,201201,201708
517676251,201202,201703
517676421,201201,201501
517679737,201202,201503
517679787,201202,201807
517682425,201107,201810
517682691,201205,201807
517683295,201310,201610
517684669,201202,201801
517686019,201202,201504
517686399,201202,201709
517688019,201202,201510
517688053,201202,201709
517688897,201310,201802
517689641,201202,201707
517690879,201202,201807
517690887,201202,201807
517691209,201202,201505
517692849,201202,201701
517694295,201202,201705
517694457,201201,201808
517696161,201202,201609
517696955,201202,201508
517696979,201202,201509
517700609,201202,201607
517701053,201202,201809
517704759,201202,201801
517704829,201202,201709
517706335,201203,201804
517706397,201202,201504
517709315,201202,201603
517709373,201202,201508
517709983,201202,201803
517716123,201202,201608
517716277,201202,201503
517716303,201202,201609
517721955,201202,201506
517722401,201203,201707
517722507,201202,201703
517723031,200811,201512
517725043,201301,201708
517725437,201202,201705
517727375,201202,201508
517727695,201202,201708
517727831,201202,201602
517728011,201202,201612
517729627,201202,201806
517734549,201202,201509
517734871,201205,201701
517736971,201202,201507
517738893,201304,201701
517740571,201202,201610
517740637,201202,201605
517740893,201202,201505
517741411,201202,201809
517744893,201202,201505
517745051,201202,201804
517745257,201202,201709
517748215,201202,201502
517748415,201204,201507
517748425,201202,201705
517750215,201202,201805
517752489,201202,201705
517752859,201202,201711
517753353,201202,201707
517754897,201202,201504
517755211,201202,201609
517756505,201202,201505
517756721,201202,201505
517756887,201202,201808
517758237,201001,201411
517758443,201202,201803
517762537,201202,201810
517762579,201203,201511
517764927,201203,201608
517768577,201203,201801
517768959,201203,201504
517769201,201203,201503
517772583,201203,201805
517772615,201203,201612
517772621,201203,201705
517775261,201203,201803
517775601,201203,201803
517776073,201203,201506
517776623,201203,201809
517776851,201203,201802
517776887,201203,201711
517777695,201203,201805
517777709,201203,201601
517779175,201203,201507
517781095,201203,201611
517782327,201203,201711
517782735,201202,201803
517783601,201203,201803
517784949,201203,201506
517784971,201203,201509
517785131,201205,201803
517789309,201203,201506
517791129,201203,201503
517793127,201203,201703
517796401,201204,201507
517796521,201203,201705
517796757,201203,201807
517801115,201203,201506
517803199,201203,201806
517803333,201203,201711
517803881,201203,201507
517806315,201203,201712
517806681,201203,201704
517808691,201203,201803
517809915,201209,201805
517810485,201507,201810
517814587,201203,201808
517816329,201203,201703
517817515,201203,201803
517818241,201203,201507
517818281,201203,201708
517818525,201203,201510
517819793,201111,201611
517820929,201203,201711
517821365,201203,201506
517821423,201203,201809
517823239,201203,201704
517824307,201203,201511
517824561,201203,201503
517825413,201203,201706
517827159,201203,201707
517827299,201203,201701
517827549,201203,201504
517831671,201203,201608
517832083,201203,201705
517832593,201203,201704
517834363,201205,201505
517836493,201203,201804
517837477,201203,201705
517839689,201203,201610
517841409,201203,201504
517847765,201203,201512
517847777,201203,201512
517848321,201203,201707
517848355,201203,201505
517850253,201203,201504
517851031,201203,201611
517851051,201205,201704
517851387,201203,201802
517854129,201203,201808
517854149,201203,201507
517854165,201203,201803
517854281,201112,201501
517854319,201112,201501
517859105,201203,201603
517861989,201310,201804
517864137,201301,201608
517864339,201203,201705
517864493,201203,201712
517864845,201203,201601
517864849,201203,201805
517867487,201203,201712
517867867,201203,201506
517868995,201203,201802
517874677,201204,201708
517875005,201207,201512
517875197,201204,201510
517875343,201204,201504
517875469,201204,201712
517876903,201204,201505
517876941,201204,201711
517879725,201203,201511
517879747,201204,201704
517880547,201206,201603
517880737,201206,201603
517880741,201203,201503
517880761,201203,201503
517881351,201204,201606
517881411,201204,201510
517882875,201205,201708
517884011,201204,201808
517885277,201204,201607
517887199,201204,201505
517892755,201204,201511
517892765,201204,201511
517892779,201204,201711
517892817,201204,201508
517892843,201204,201802
517892935,201204,201803
517894293,201306,201704
517897473,201204,201805
517898493,201203,201504
517899729,201204,201508
517899857,201204,201801
517899941,201204,201809
517899975,201204,201809
517901147,201204,201803
517901173,201204,201705
517901503,201211,201602
517901727,201204,201708
517903747,201204,201505
517903897,201204,201710
517907399,201204,201804
517908759,201204,201504
517909081,201204,201712
517910645,201204,201508
517912075,201204,201803
517912137,201204,201708
517912635,201204,201507
517912663,201204,201507
517915069,201204,201706
517917065,201204,201506
517921943,201204,201707
517925485,201204,201506
517926249,201204,201810
517929541,201204,201510
517932573,201404,201801
517934705,201204,201705
517934827,201204,201808
517934947,201204,201709
517935001,201204,201708
517936809,201204,201710
517937783,201204,201706
517937795,201204,201707
517939381,201204,201702
517941627,201204,201705
517942813,201209,201801
517947549,201204,201504
517950457,201207,201709
517951433,201204,201805
517953793,201204,201805
517954477,201204,201602
517956721,201204,201505
517957945,201204,201807
517958027,201204,201710
517958425,201204,201709
517958647,201204,201801
517958815,201204,201512
517960945,201204,201708
517961383,201204,201701
517963461,201204,201508
517963771,201204,201505
517965309,201204,201505
517967277,201204,201610
517967377,201204,201809
517968371,201204,201601
517968381,201204,201602
517968617,201204,201511
517968697,201204,201712
517972187,201204,201506
517976767,201204,201512
517976833,201204,201710
517976845,201204,201710
517978931,201204,201702
517979663,201205,201801
517983629,201204,201802
517986683,201402,201712
517989581,201204,201809
517990073,201204,201805
517993817,201204,201510
517994663,201204,201507
517996287,201204,201611
517997721,201508,201808
517997849,201204,201506
517997937,201204,201707
517998817,201204,201506
517999251,201212,201704
517999383,201204,201606
518006247,201205,201709
518011715,201303,201707
518012501,201404,201808
518023851,201205,201808
518023859,201405,201706
518025537,201205,201705
518026211,201205,201505
518026223,201205,201505
518026239,201205,201505
518026251,201205,201505
518026309,201205,201505
518026365,201205,201801
518027255,201307,201707
518027527,201303,201607
518027591,201205,201505
518028911,201205,201506
518029087,201205,201604
518029797,201205,201506
518029855,201205,201703
518031355,201205,201505
518035149,201205,201712
518035353,201205,201712
518035469,201205,201506
518035543,201205,201705
518042439,201209,201605
518044869,201411,201808
518045439,201205,201808
518047767,201205,201506
518047773,201202,201609
518048069,201205,201512
518049835,201205,201602
518050095,201205,201801
518054619,201205,201605
518055589,201205,201710
518059137,201205,201805
518059271,201205,201802
518062419,201205,201707
518065453,201205,201807
518065631,201205,201807
518070233,201205,201505
518070411,201205,201612
518070893,201205,201708
518070921,201205,201507
518074399,201205,201603
518074519,201205,201706
518079695,201205,201806
518080457,201304,201801
518080785,201205,201608
518082333,201310,201710
518082419,201310,201710
518082499,201309,201710
518086429,201205,201702
518092027,201205,201805
518093405,201205,201712
518093951,201205,201510
518095497,201205,201606
518097829,201205,201804
518097841,201205,201804
518101453,201205,201709
518102733,201205,201505
518105953,201205,201709
518106251,201205,201708
518106273,201205,201709
518106371,201205,201505
518106411,201205,201810
518106441,201205,201703
518109483,201205,201809
518113793,201205,201712
518114403,201205,201802
518115037,201205,201507
518117623,201205,201506
518117739,201205,201709
518117811,201208,201803
518117895,201205,201704
518118277,201205,201711
518118323,201205,201711
518119283,201205,201709
518119439,201205,201709
518121401,201205,201807
518121787,201205,201612
518121815,201205,201810
518123307,201210,201605
518123725,201205,201708
518123751,201205,201708
518125791,201205,201810
518126259,201205,201511
518127651,201205,201806
518127941,201209,201801
518133159,201205,201505
518133173,201205,201808
518134261,201205,201507
518140171,201205,201506
518140673,201205,201511
518141379,201205,201708
518145511,201205,201709
518145699,201205,201801
518145927,201110,201805
518146131,201205,201803
518148003,201205,201507
518152389,201205,201803
518158605,201205,201712
518160259,201205,201803
518170431,201206,201506
518170875,201206,201609
518173349,201206,201810
518173379,201206,201707
518177127,201206,201605
518178237,201206,201711
518180107,201206,201506
518180487,201207,201610
518182615,201206,201708
518187603,201206,201808
518192885,201206,201602
518192921,201206,201603
518196149,201206,201709
518198695,201206,201708
518199371,201206,201703
518199615,201206,201806
518200003,201206,201711
518202891,201210,201602
518206917,201307,201711
518208423,201204,201604
518209625,201206,201605
518209875,201206,201808
518210175,201206,201609
518210763,201206,201810
518212401,201206,201710
518212463,201206,201807
518212483,201206,201807
518216395,201206,201709
518218243,201206,201507
518227227,201206,201607
518228721,201206,201608
518228943,201206,201607
518231871,201206,201805
518232023,201206,201810
518232029,201206,201708
518233545,201206,201506
518234735,201206,201809
518240629,201206,201809
518241111,201206,201803
518241595,201206,201508
518243015,201209,201802
518245151,201206,201708
518245207,201206,201805
518245227,201206,201506
518245265,201206,201809
518245653,201206,201507
518246145,201206,201712
518248407,201206,201803
518251311,201205,201512
518255241,201206,201603
518259727,201206,201807
518266173,201206,201805
518268221,201206,201706
518270195,201206,201506
518270527,201206,201711
518275317,201206,201604
518275403,201206,201711
518276447,201206,201605
518276471,201206,201605
518279265,201206,201708
518281505,201206,201711
518281565,201206,201707
518281883,201206,201710
518286381,201206,201805
518286475,201206,201703
518291517,201206,201711
518295653,201206,201703
518297179,201401,201712
518300461,201206,201708
518302843,201206,201601
518305717,201206,201808
518306023,201206,201711
518306289,201206,201711
518308265,201206,201509
518308287,201206,201509
518309167,201206,201602
518311623,201206,201710
518313085,201206,201707
518313781,201207,201608
518318311,201207,201606
518318613,201207,201701
518322715,201207,201810
518324403,201207,201809
518329089,201207,201705
518329105,201207,201705
518330837,201207,201708
518333083,201207,201802
518333333,201207,201609
518333481,201207,201510
518333515,201207,201806
518333527,201207,201806
518334129,201207,201710
518334231,201207,201710
518335407,201207,201610
518337273,201207,201803
518343419,201207,201508
518346769,201207,201806
518349899,201207,201508
518355275,201207,201708
518355371,201207,201803
518355549,201207,201510
518355555,201207,201510
518361223,201208,201710
518361851,201207,201801
518365471,201207,201512
518367607,201309,201807
518369429,201208,201709
518374985,201207,201801
518375507,201208,201508
518382219,201207,201507
518382427,201207,201805
518382477,201207,201509
518382481,201207,201509
518383493,201207,201607
518383529,201207,201710
518389759,201207,201807
518391607,201207,201712
518392071,201207,201808
518393853,201207,201709
518394117,201207,201802
518406465,201207,201610
518406601,201207,201802
518406629,201207,201708
518406633,201207,201708
518408197,201207,201802
518408271,201303,201603
518411387,201207,201711
518411591,201207,201507
518411657,201207,201706
518412051,201207,201801
518417191,201211,201608
518419373,201207,201601
518420825,201207,201606
518422151,201207,201611
518422289,201407,201803
518422661,201208,201803
518424423,201207,201707
518424947,201207,201607
518426379,201207,201507
518426443,201207,201507
518426633,201207,201803
518428809,200812,201706
518430215,201304,201805
518432091,201210,201602
518435075,201207,201508
518450107,201207,201704
518450159,201207,201805
518450285,201207,201605
518450675,201207,201608
518453743,201208,201803
518455039,201207,201512
518461283,201405,201805
518462681,201207,201707
518462761,201207,201511
518462773,201207,201511
518462803,201010,201408
518464821,201207,201601
518465241,201207,201803
518465509,201208,201602
518466353,201208,201702
518467305,201208,201510
518469133,201208,201612
518469951,201207,201810
518469957,201207,201807
518472427,201208,201508
518472953,201208,201801
518475485,201208,201803
518476077,201208,201512
518480213,201208,201805
518481081,201208,201710
518486501,201208,201805
518487043,201208,201708
518489827,201208,201711
518490033,201208,201801
518490331,201208,201508
518502551,201208,201804
518504339,201208,201512
518508865,201208,201803
518509491,201208,201711
518510007,201208,201511
518510705,201208,201706
518513675,201208,201609
518514291,201208,201709
518514669,201208,201508
518516909,201208,201602
518518549,201208,201807
518518659,201208,201612
518522673,201208,201511
518522711,201208,201603
518522715,201208,201603
518523287,201208,201808
518523289,201208,201808
518528809,201208,201711
518528821,201208,201604
518530183,201303,201606
518530185,201208,201510
518532423,201208,201810
518535479,201208,201510
518537729,201208,201810
518539691,201208,201508
518539815,200907,201209
518542051,201208,201803
518542719,201208,201801
518544927,201207,201802
518549451,201208,201601
518549459,201208,201609
518549821,201208,201508
518551625,201508,201810
518552431,201208,201510
518554129,201001,201605
518559831,201208,201511
518560121,201208,201609
518561187,201304,201704
518561197,201304,201704
518562337,201208,201806
518563719,201208,201609
518573171,201208,201602
518573561,201208,201705
518574231,201208,201710
518574233,201208,201610
518574263,201208,201804
518574561,201208,201805
518576235,201208,201612
518576409,201208,201809
518576501,201208,201511
518580041,201208,201508
518583829,201208,201510
518584815,201208,201803
518586511,201209,201612
518586617,201209,201710
518586701,201209,201809
518587671,201208,201709
518587759,201208,201710
518588055,201208,201603
518588119,201208,201806
518589981,201208,201711
518590919,201209,201804
518597071,201207,201510
518602333,201209,201801
518613295,201209,201511
518614023,201209,201803
518615031,201209,201711
518617471,201209,201607
518620511,201209,201509
518622101,201209,201804
518623091,201209,201602
518624153,201209,201809
518625903,201209,201710
518627239,201209,201808
518633145,201209,201809
518633339,201209,201709
518633935,201209,201803
518635807,201209,201803
518635941,201209,201804
518636389,201209,201711
518636431,201209,201608
518636917,201209,201803
518640537,201209,201803
518640561,201209,201509
518642697,201209,201509
518643559,201209,201803
518648185,201209,201801
518650869,201209,201607
518653265,201209,201701
518653565,201209,201804
518659681,201209,201602
518661189,201209,201806
518661787,201209,201803
518661861,201209,201801
518663297,201209,201708
518665341,201209,201710
518665861,201209,201705
518665875,201209,201709
518671687,201209,201807
518672271,201502,201808
518675289,201305,201808
518678057,201209,201710
518680069,201209,201509
518681513,201209,201805
518682755,201209,201602
518684249,201209,201606
518684361,201209,201612
518692037,201209,201711
518692999,201209,201712
518693119,201209,201510
518694043,201209,201804
518696163,201209,201608
518699725,201211,201511
518700777,201209,201712
518700809,201209,201604
518704545,201209,201803
518705891,201209,201808
518706845,201210,201711
518710673,201209,201511
518710871,201209,201601
518711895,201209,201810
518712309,201209,201705
518716255,201210,201602
518716277,201209,201809
518718303,201210,201806
518721343,201210,201801
518726867,201210,201605
518731873,201210,201711
518733237,201210,201710
518733649,201210,201808
518736191,201210,201810
518738479,201210,201803
518741543,201210,201711
518741611,201210,201801
518741619,201210,201801
518745883,201210,201809
518747301,201211,201708
518747757,201210,201804
518749825,201211,201701
518752079,201205,201509
518755209,201210,201805
518756651,201211,201806
518756683,201211,201601
518757329,201210,201602
518759153,201210,201510
518759189,201210,201510
518760189,200901,201508
518761831,201210,201808
518762399,201210,201605
518764051,200805,201201
518764811,201210,201511
518767053,201210,201601
518770613,201210,201712
518774253,201210,201510
518774779,201208,201802
518775017,201210,201801
518775217,201210,201802
518777565,201210,201608
518777773,201210,201808
518779299,201210,201512
518781179,201301,201710
518783519,201210,201510
518783537,201210,201601
518783983,201211,201810
518786357,201210,201803
518786429,201210,201702
518786519,201210,201802
518787389,201210,201809
518788403,201210,201612
518788429,201210,201512
518788443,201210,201611
518789531,201210,201802
518791901,201210,201807
518791921,201210,201807
518791949,201210,201701
518792203,201210,201710
518793087,201210,201702
518796139,201210,201801
518798689,201210,201711
518803925,201210,201705
518804979,201210,201802
518806385,201210,201804
518807733,201210,201803
518809727,201210,201606
518810103,201210,201602
518810469,201210,201804
518810505,201210,201703
518810533,201210,201511
518812163,201210,201605
518812919,201210,201809
518813879,201210,201512
518816535,201210,201809
518818939,201210,201711
518820801,201210,201603
518820819,201210,201701
518822221,201211,201711
518824653,201211,201803
518824659,201211,201809
518826137,201211,201706
518826433,201210,201609
518827225,201211,201801
518827449,201211,201605
518828259,201211,201802
518829769,201211,201803
518832641,201211,201708
518839289,201211,201809
518839329,201211,201712
518839375,201211,201805
518840557,201211,201706
518842413,201211,201711
518843569,201211,201807
518849919,201211,201805
518850205,201211,201701
518853233,201211,201809
518855641,201211,201602
518855965,201310,201612
518865663,201211,201802
518871591,201211,201803
518872079,201211,201607
518872395,201211,201512
518877687,201211,201711
518879459,201211,201801
518884457,201211,201602
518885267,201211,201802
518890779,201212,201512
518890847,201211,201803
518890921,201211,201810
518892617,201211,201702
518892837,201211,201609
518893811,201211,201810
518895161,201211,201807
518895179,201211,201807
518895669,201503,201808
518895743,201211,201706
518900195,201211,201606
518903647,201211,201808
518904497,201211,201806
518908115,200806,201203
518908341,201211,201802
518910603,201211,201807
518913379,201212,201712
518914549,201212,201612
518925199,201212,201806
518932323,200812,201308
518932637,201212,201803
518932643,201212,201801
518932653,201212,201804
518936541,201212,201803
518936901,201212,201611
518937671,201212,201601
518941429,201212,201803
518942863,201409,201806
518943297,201212,201512
518943867,201212,201803
518945693,201212,201710
518945699,201212,201710
518951999,201212,201601
518955377,201408,201806
518955743,201212,201807
518958749,201212,201809
518958869,201212,201611
518967187,201212,201703
518967335,201212,201806
518967415,201212,201810
518968735,201212,201607
518969483,201307,201711
518969537,201212,201802
518969901,200910,201301
518973629,201212,201703
518975125,201212,201809
518975441,201212,201801
518975875,201301,201807
518978077,201212,201807
518979153,201212,201703
518980427,201212,201610
518982457,201212,201605
518982549,201506,201808
518982823,201212,201802
518984145,201301,201707
518984307,201212,201610
518984471,201212,201805
518984481,201212,201603
518986187,201301,201805
518987151,201312,201808
518988207,201301,201608
518991367,201301,201802
518992309,201301,201602
518993789,201301,201608
518995477,201301,201605
518995539,201201,201512
518997607,201301,201704
519003561,201301,201805
519006589,201301,201801
519006591,201301,201611
519010429,201301,201807
519011175,201301,201803
519012103,201301,201609
519012115,201301,201609
519012343,201301,201805
519013087,201301,201603
519015885,201301,201605
519018061,201301,201612
519021015,201301,201807
519021385,201303,201801
519021395,201303,201801
519024431,201301,201810
519024499,201301,201809
519024525,201301,201803
519025891,201301,201608
519028059,201301,201606
519030349,201301,201609
519034987,201301,201701
519035159,201301,201603
519035169,201301,201610
519038105,201304,201707
519039407,201301,201603
519040173,201301,201610
519042533,201301,201609
519045265,201301,201807
519046705,201301,201604
519050393,201410,201805
519050819,201301,201704
519052395,201301,201604
519056719,201301,201805
519058975,201301,201701
519059641,201301,201809
519061401,201301,201601
519062695,201311,201710
519063847,201301,201606
519064699,201301,201601
519065829,201301,201805
519071105,201301,201808
519073125,201301,201605
519075661,201204,201601
519078291,201302,201612
519078769,201302,201603
519080159,201302,201611
519082519,201302,201702
519086491,201302,201608
519087545,201302,201607
519096727,201302,201810
519098989,200901,201405
519100401,201302,201803
519101697,201302,201805
519102851,201401,201810
519111623,201302,201804
519111629,201302,201804
519113721,201302,201810
519117145,201302,201802
519121149,201302,201602
519122025,201302,201803
519125925,201302,201807
519131035,201302,201804
519131973,201302,201808
519132277,201101,201504
519132679,201310,201712
519136571,201302,201701
519138023,201302,201808
519146577,201302,201607
519146975,201302,201802
519147133,201302,201602
519153263,201302,201603
519159369,201302,201701
519159401,201302,201611
519167635,201303,201807
519169957,201303,201805
519172805,201307,201808
519202265,201505,201807
519202529,201303,201806
519206545,201303,201807
519210113,201303,201809
519216151,201303,201603
519216441,201303,201607
519217919,201303,201609
519227641,201303,201809
519230949,201303,201806
519240267,201303,201611
519240525,201303,201810
519242897,201303,201806
519242961,201303,201707
519243051,201303,201702
519245777,201001,201304
519251749,201303,201809
519252001,201401,201710
519252011,201401,201710
519258039,201303,201703
519258041,201303,201703
519258059,201303,201611
519260057,201303,201710
519260173,201303,201806
519262271,201305,201809
519262777,201303,201708
519267553,201303,201808
519267909,201303,201709
519269293,201303,201703
519269363,201303,201805
519270923,201206,201612
519271645,201304,201806
519271681,201304,201806
519285329,201304,201809
519286807,201304,201604
519296741,201304,201806
519299707,201304,201606
519303833,201304,201701
519304507,201304,201806
519309353,201304,201611
519311257,201304,201704
519328235,201305,201805
519334939,201304,201605
519335763,201304,201605
519338073,201304,201703
519340921,201304,201701
519357043,201304,201708
519357071,201304,201708
519366699,201304,201608
519374593,201304,201605
519378223,201304,201808
519384175,201304,201706
519409319,201304,201703
519425067,201305,201806
519425075,201305,201806
519429795,201305,201802
519439855,201305,201710
519440063,201305,201801
519447677,201305,201809
519451893,201305,201708
519452527,201305,201710
519457011,201305,201612
519462219,201305,201711
519463341,201305,201610
519469403,201305,201608
519469431,201305,201608
519471557,201305,201709
519476393,201305,201606
519484283,201305,201611
519485191,201305,201803
519493063,201305,201804
519499335,201201,201601
519507499,201305,201808
519508095,201305,201708
519518903,201305,201706
519521151,201305,201609
519541993,201305,201807
519542851,201306,201610
519542855,201306,201610
519544913,201301,201808
519552667,201305,201808
519566459,201305,201703
519567213,201305,201606
519580731,201305,201609
519582819,201306,201706
519599711,201305,201707
519604003,201306,201607
519604473,201305,201605
519611633,201306,201804
519611635,201306,201804
519611651,201306,201810
519612175,201306,201804
519618923,201306,201611
519627507,200804,201307
519631131,201306,201607
519632135,201306,201608
519633867,201306,201806
519634157,201306,201707
519639645,201306,201804
519639649,201306,201804
519639699,201306,201607
519639701,201306,201612
519642289,201306,201808
519649861,201306,201707
519650123,201306,201702
519652445,201306,201810
519652635,201306,201807
519656609,201306,201611
519657795,201306,201702
519658189,201404,201705
519658359,201307,201806
519661949,201306,201808
519666339,201306,201806
519679963,201306,201809
519682559,201306,201611
519687907,201306,201801
519691715,201306,201706
519696695,201306,201712
519699069,201306,201806
519699329,201306,201611
519699333,201306,201611
519716987,201308,201809
519719257,201306,201702
519726411,201306,201609
519726739,201306,201810
519734243,201212,201707
519744215,201307,201711
519758433,201307,201710
519763521,201307,201709
519773549,201311,201805
519776721,201307,201808
519787941,201307,201810
519791491,201307,201702
519792547,201307,201810
519792549,201307,201810
519802661,201307,201810
519815115,201307,201701
519823151,201307,201809
519835329,200810,201202
519844111,201307,201707
519855709,201307,201801
519861901,201307,201801
519867179,201306,201612
519867439,201307,201607
519883235,201307,201707
519884305,201307,201612
519904275,201307,201808
519909211,201308,201610
519910181,201307,201808
519922901,201308,201608
519926391,201308,201704
519935871,201308,201804
519939231,201308,201705
519944439,201308,201805
519946543,201308,201806
519947491,201308,201801
519947515,201308,201801
519947989,201308,201801
519954809,201308,201708
519959593,201308,201809
519960181,201308,201808
519967293,201407,201710
519967305,201407,201710
519967905,201308,201706
519969923,200811,201210
519975523,201308,201803
519976567,200811,201309
519977765,201308,201709
519979863,201309,201609
519983659,201505,201805
519992633,201402,201807
519994145,201308,201703
519995591,201308,201709
519995725,201405,201712
519997887,201308,201704
519997939,201308,201704
520000043,201405,201710
520011309,201308,201701
520015627,201309,201609
520016741,201309,201609
520018565,201309,201703
520019929,201310,201612
520019959,201310,201612
520019977,201310,201612
520026139,201309,201702
520026163,201309,201702
520029581,201309,201705
520043867,201309,201804
520043897,201309,201804
520045505,201309,201805
520046899,201309,201705
520046921,201309,201611
520046965,201309,201611
520061719,201309,201610
520079713,201309,201810
520081293,201309,201701
520081303,201309,201701
520083407,201309,201712
520083437,201309,201712
520083495,201309,201712
520083501,201309,201712
520091849,201309,201610
520092713,201309,201609
520094081,201310,201804
520098907,201309,201609
520106489,201310,201611
520111881,201401,201711
520112377,201309,201709
520112403,201309,201709
520112671,201310,201610
520115139,201309,201703
520115423,201309,201708
520123275,201309,201609
520123293,201309,201609
520127293,201311,201612
520133397,201310,201804
520136069,201308,201608
520136073,201308,201608
520137429,201310,201804
520143179,201312,201708
520143957,201310,201806
520144925,201310,201801
520144961,201310,201807
520147223,201307,201804
520148687,200910,201406
520149419,201310,201805
520149439,201310,201805
520149561,201310,201807
520156869,201310,201705
520157463,201401,201708
520159039,201310,201704
520162045,201310,201808
520166273,201310,201704
520166895,201406,201711
520170707,201310,201708
520177289,201311,201707
520177311,201311,201707
520178855,201310,201701
520182417,201402,201805
520183719,201311,201710
520186233,201311,201803
520192701,201310,201712
520193615,201310,201807
520197269,201310,201803
520209171,201310,201702
520210607,201310,201810
520210891,201310,201711
520213201,201310,201809
520213973,201310,201610
520214627,200802,201107
520214815,201405,201708
520214959,201310,201705
520227713,201310,201802
520232863,201310,201710
520233453,201310,201703
520234981,201310,201809
520241991,201004,201403
520242119,201406,201709
520243591,201311,201612
520250775,201311,201708
520250925,201311,201708
520250959,201311,201707
520251263,201311,201803
520251385,201311,201702
520251427,201311,201702
520251531,201311,201701
520251539,201311,201707
520251549,201311,201802
520251571,201311,201701
520258827,201311,201708
520258833,201311,201804
520260249,201311,201703
520262597,201311,201701
520262639,201311,201701
520266841,201311,201704
520272259,201311,201709
520272911,201506,201806
520272919,201505,201806
520273567,201311,201704
520282407,201404,201807
520282445,201404,201807
520289289,201312,201703
520290653,201311,201801
520293185,201402,201702
520297935,201312,201705
520297987,201312,201705
520299045,201312,201706
520302163,201311,201704
520315317,201311,201710
520315333,201311,201801
520316737,201311,201701
520317079,201312,201701
520317305,201311,201801
520328333,201311,201612
520329657,201311,201707
520335053,201401,201705
520338069,201401,201704
520342977,201312,201706
520343679,201311,201808
520350915,201208,201611
520355453,201312,201711
520355589,201404,201801
520356807,201312,201708
520356943,201312,201808
520357741,201403,201710
520357755,201403,201802
520361567,201401,201701
520368871,201503,201804
520373011,201403,201710
520373027,201403,201710
520377409,201312,201807
520382277,201210,201709
520385247,201312,201801
520388949,201401,201704
520388963,201401,201704
520389067,201401,201707
520389313,201403,201708
520391817,201312,201804
520393557,201312,201702
520394871,201312,201707
520396311,201405,201710
520397345,201312,201709
520399301,201405,201808
520404451,201404,201709
520404757,201401,201710
520407859,201401,201709
520411179,201401,201706
520411183,201401,201801
520414349,201401,201704
520414355,201401,201706
520417333,201302,201604
520419021,201401,201806
520419389,201401,201801
520419459,201401,201801
520419923,201401,201805
520421465,201312,201801
520424273,201401,201805
520424291,201401,201708
520433579,201401,201804
520437653,201406,201810
520437681,201406,201810
520438025,201405,201710
520439199,201402,201806
520442103,201410,201807
520442109,201410,201807
520442283,201403,201806
520442341,201405,201805
520442547,201405,201712
520443137,201403,201801
520443357,201401,201806
520459533,201403,201809
520472835,201401,201701
520475023,201312,201804
520482883,201403,201802
520482895,201403,201802
520504923,201402,201708
520505403,201402,201707
520509927,201402,201711
520512095,201402,201705
520519315,201408,201708
520522871,201402,201705
520525351,201402,201710
520526657,201307,201610
520530337,201402,201809
520535505,201402,201808
520535517,201402,201808
520536759,201403,201807
520544505,201408,201803
520545565,201403,201706
520546089,200912,201411
520546497,201403,201805
520549693,201403,201706
520550631,201403,201708
520550635,201403,201708
520555269,201403,201711
520558025,201405,201708
520558033,201405,201806
520570395,201403,201703
520580547,201403,201802
520580591,201403,201801
520580597,201403,201804
520580627,201403,201801
520583243,201403,201805
520583249,201403,201705
520583251,201403,201705
520586217,201403,201801
520586445,201404,201803
520588033,201310,201801
520588367,201404,201809
520588719,201404,201705
520602699,201409,201807
520602949,201404,201804
520603077,201403,201707
520606647,201404,201803
520607287,201404,201807
520607401,201404,201806
520608575,201404,201706
520611173,201404,201708
520620713,201404,201711
520621855,201404,201810
520622709,201404,201808
520624531,201404,201804
520625349,201404,201810
520627793,201404,201706
520630829,201404,201809
520630937,201404,201710
520631659,201404,201807
520633089,201404,201706
520633319,201404,201801
520636439,201404,201705
520639481,201404,201810
520643249,201404,201810
520647281,201405,201712
520647629,201405,201809
520650871,201408,201803
520651899,201409,201807
520655551,201405,201807
520657229,201405,201804
520660087,201405,201810
520661963,201405,201809
520664277,201405,201802
520668131,201411,201808
520668357,201405,201807
520669047,201405,201705
520670571,201405,201708
520670741,201405,201709
520670871,201405,201708
520671449,201405,201801
520673575,201405,201708
520676365,201405,201708
520677705,201410,201806
520679113,201405,201707
520681789,201405,201805
520682391,201405,201803
520683127,201406,201802
520684913,201405,201806
520687643,201405,201807
520687957,201405,201805
520688857,201407,201801
520690141,201403,201801
520690239,201405,201803
520693509,201405,201807
520697019,201405,201805
520697979,201405,201710
520702331,201406,201805
520705959,201405,201810
520709077,201406,201801
520710937,201406,201809
520713785,201406,201803
520717055,201406,201806
520717521,201406,201711
520720401,201406,201707
520720997,201406,201808
520721917,201406,201712
520727615,201406,201712
520729369,201406,201805
520730135,201406,201708
520730407,201406,201801
520730501,201406,201711
520730575,201406,201708
520734245,201409,201711
520737231,201406,201802
520737475,201406,201708
520737859,201406,201708
520739167,201406,201712
520740445,201406,201806
