"PERS_ID","YM_start","YM_end"
520841371,201805,201809
520841395,201807,201810
520841507,201510,201603
520841885,201607,201706
520841901,201704,201709
520841901,201804,201809
520841971,201708,201802
520842037,201709,201801
520842037,201802,201806
520842165,201509,201510
520842227,201606,201609
520842251,201709,201709
520842443,201711,201711
520842443,201708,201710
520842447,201602,201608
520842447,201609,201701
520842583,201711,201804
520842641,201710,201711
520842665,201604,201605
520842713,201803,201805
520842751,201808,201808
520842961,201609,201703
520843309,201708,201711
520843417,201604,201703
520843559,201709,201710
520843583,201604,201604
520843583,201610,201708
520843583,201807,201808
520844135,201708,201806
520844487,201609,201807
520844659,201602,201604
520844815,201609,201808
520845145,201608,201608
520845551,201604,201711
520845551,201509,201604
520845591,201708,201710
520845733,201507,201509
520845971,201612,201612
520845971,201612,201703
520845995,201707,201710
520846111,201803,201806
520846137,201610,201701
520846147,201508,201509
520846703,201607,201806
520846785,201604,201607
520846785,201608,201610
520847407,201605,201701
520847407,201806,201808
520847435,201806,201809
520847497,201508,201509
520847509,201606,201612
520847509,201701,201710
520847509,201710,201712
520848167,201602,201610
520848277,201704,201704
520848353,201802,201806
520848493,201501,201512
520848665,201704,201705
520848859,201807,201807
520848859,201808,201808
520849137,201807,201808
520849401,201510,201512
520849831,201803,201806
520849945,201610,201611
520849945,201612,201701
520850101,201708,201807
520850197,201710,201712
520850837,201809,201809
520851551,201502,201508
520851551,201508,201602
520851551,201605,201608
520851785,201706,201801
520851807,201705,201707
520851929,201807,201809
520852013,201710,201712
520852547,201608,201707
520852611,201709,201709
520852611,201706,201706
520852611,201707,201709
520852721,201605,201804
520853163,201702,201702
520853893,201711,201711
520854207,201712,201806
520854313,201503,201608
520854381,201508,201509
520854381,201501,201512
520854631,201803,201805
520854631,201803,201803
520854815,201806,201809
520854833,201603,201608
520854833,201608,201703
520854859,201704,201705
520855019,201806,201806
520855037,201703,201710
520855059,201608,201611
520855177,201608,201612
520855195,201709,201804
520855915,201705,201707
520856459,201708,201805
520856733,201508,201509
520856743,201602,201607
520856749,201712,201801
520856875,201606,201607
520856953,201803,201804
520857161,201705,201710
520857211,201601,201607
520857263,201707,201709
520857263,201802,201803
520857263,201804,201809
520857571,201704,201704
520857571,201708,201710
520857579,201708,201709
520857811,201509,201607
520857837,201707,201709
520857857,201805,201808
520858421,201608,201609
520858423,201506,201506
520858441,201805,201806
520858441,201508,201509
520859655,201709,201711
520859679,201805,201807
520859679,201807,201808
520859851,201802,201802
520859851,201805,201809
520859949,201705,201707
520859951,201604,201702
520860285,201612,201701
520860285,201701,201704
520860285,201705,201706
520860287,201709,201802
520860287,201803,201804
520860579,201711,201804
520860667,201605,201708
520860667,201802,201802
520860871,201508,201509
520861381,201508,201509
520861401,201704,201706
520861417,201605,201703
520861417,201603,201605
520861505,201709,201802
520861577,201709,201710
520861577,201804,201809
520861619,201604,201803
520861777,201506,201508
520861981,201707,201709
520862571,201610,201701
520862571,201702,201804
520863131,201709,201711
520863193,201806,201809
520863309,201710,201807
520863635,201709,201709
520863635,201807,201808
520863883,201701,201702
520864221,201606,201606
520864221,201606,201609
520864391,201612,201702
520864885,201508,201510
520865085,201807,201808
520865253,201805,201806
520865291,201809,201809
520865433,201705,201712
520865545,201610,201612
520866239,201805,201807
520866431,201603,201707
520866529,201807,201807
520866549,201708,201806
520866601,201601,201607
520866601,201609,201702
520866601,201707,201708
520866601,201705,201706
520866601,201709,201809
520866851,201608,201703
520866997,201510,201512
520867027,201804,201805
520867309,201806,201807
520868427,201705,201708
520868799,201807,201809
520868803,201608,201609
520868803,201508,201509
520868831,201703,201712
520869421,201709,201711
520869421,201712,201801
520870523,201712,201803
520870525,201712,201804
520870525,201806,201808
520870629,201508,201509
520870879,201506,201508
520870911,201508,201509
520871055,201501,201512
520871121,201506,201507
520871121,201508,201509
520871197,201509,201510
520871197,201704,201707
520871231,201701,201807
520871573,201702,201801
520871655,201508,201509
520872377,201703,201711
520872517,201603,201608
520872717,201609,201707
520872895,201803,201803
520872895,201807,201807
520872903,201612,201701
520873295,201709,201807
520873477,201709,201801
520873477,201710,201710
520873491,201609,201609
520873497,201708,201711
520873639,201502,201504
520873639,201605,201609
520873881,201704,201802
520873881,201804,201807
520874101,201704,201710
520874103,201704,201706
520874103,201706,201712
520874103,201604,201610
520874215,201610,201612
520874229,201601,201611
520874229,201611,201702
520874229,201506,201507
520874229,201508,201509
520874229,201601,201602
520874341,201707,201801
520874373,201805,201807
520874537,201704,201709
520874537,201704,201709
520874537,190001,190001
520874537,201710,201808
520874797,201511,201604
520874867,201704,201704
520875171,201807,201807
520875203,201605,201611
520875203,201701,201808
520876189,201706,201803
520876211,201711,201801
520876545,201609,201704
520876595,201602,201702
520877103,201412,201501
520877115,201612,201710
520877161,201505,201510
520877245,201708,201708
520877403,201605,201611
520877993,201602,201606
520877993,201703,201705
520877993,201706,201712
520877993,201505,201602
520878695,201709,201711
520878695,201712,201712
520878695,201506,201506
520879235,201711,201804
520879383,201711,201807
520879491,201506,201508
520879621,201502,201503
520879621,201704,201704
520879621,201501,201502
520879691,201701,201807
520879967,201804,201805
520881401,201602,201606
520881481,201610,201801
520881907,201606,201608
520882661,201805,201807
520882661,201804,201804
520884585,201702,201702
520884585,201702,201802
520884601,201705,201801
520884613,201709,201801
520884669,201701,201712
520884903,201801,201804
520885315,201608,201608
520885317,201608,201707
520885317,201708,201710
520885337,201707,201806
520885369,201605,201606
520885383,201602,201604
520885383,201807,201809
520885695,201709,201710
520885695,201808,201810
520886551,201508,201604
520887337,201710,201712
520887337,201804,201807
520887449,201511,201703
520887575,201710,201712
520887603,201611,201611
520887603,201705,201710
520887603,201805,201808
520887997,201702,201702
520888041,201801,201804
520888051,201801,201801
520888195,201702,201708
520888195,201705,201708
520888195,201611,201612
520888195,201612,201702
520888269,201611,201612
520889521,201802,201808
520889539,201807,201807
520889609,201607,201610
520889609,201704,201709
520889983,201604,201607
520889983,201704,201808
520890309,201712,201806
520890597,201705,201705
520890669,201706,201710
520890783,201603,201606
520890999,201706,201706
520893405,201609,201609
520893809,201805,201809
520894157,201606,201606
520895471,201807,201808
520895997,201508,201509
520896053,201805,201809
520896143,201802,201806
520898801,201803,201803
520898801,201807,201807
520898813,201609,201807
520898985,201702,201707
520899173,201510,201510
520899343,201702,201707
520899343,201712,201807
520899401,201606,201611
520899401,201701,201710
520899921,201611,201704
520900203,201802,201806
520900287,201509,201610
520900295,201601,201606
520900595,201608,201704
520901159,201507,201603
520901159,201607,201608
520901889,201609,201612
520901889,201704,201706
520901889,201708,201809
520902131,201608,201807
520902245,201609,201610
520902245,201707,201709
520903411,201610,201704
520903989,201509,201510
520904261,201708,201709
520904511,201709,201710
520904511,201808,201810
520905221,201509,201509
520905221,201508,201509
520905243,201805,201806
520905243,201711,201804
520905573,201507,201509
520907291,201801,201801
520907741,201701,201704
520908303,201708,201808
520910355,201708,201807
520911135,201606,201703
520911707,201706,201707
520912211,201704,201706
520912211,201805,201807
520912513,201705,201707
520912513,201710,201807
520912523,201606,201609
520912523,201702,201702
520913869,201808,201808
520914005,201506,201507
520914005,201508,201509
520914121,201605,201610
520914121,201705,201709
520914141,201605,201710
520914141,201710,201809
520914141,201604,201605
520914185,201502,201602
520914207,201808,201810
520914209,201706,201709
520914289,201702,201704
520914305,201708,201802
520914569,201708,201708
520914735,201510,201804
520915535,201707,201807
520916333,201711,201802
520916913,201705,201802
520916979,201608,201708
520916979,201808,201808
520917541,201710,201809
520918319,201705,201707
520918419,201611,201704
520918419,201711,201804
520918427,201512,201512
520918427,201601,201604
520918427,201612,201703
520918427,201704,201710
520918427,201801,201804
520918427,201806,201810
520918493,201709,201806
520918811,201510,201510
520919313,201705,201707
520919325,201704,201706
520919329,201603,201603
520919329,201511,201603
520919329,201511,201601
520920375,201608,201706
520920527,201709,201709
520920575,201506,201508
520920903,201606,201611
520920903,201612,201706
520920903,201612,201709
520921103,201708,201711
520921335,201707,201807
520921595,201708,201807
520922189,201510,201607
520923509,201608,201612
520923509,201706,201707
520923509,201712,201806
520926579,201807,201808
520926585,201508,201509
520926597,201803,201807
520926693,201807,201809
520927259,201603,201705
520927259,201803,201809
520927479,201608,201608
520927483,201608,201609
520927483,201508,201509
520927781,201505,201705
520929127,201702,201704
520929451,201804,201806
520929799,201704,201706
520929979,201605,201608
520930195,201607,201708
520930895,201707,201803
520930895,201804,201805
520930895,201806,201807
520931053,201704,201808
520931979,201704,201710
520931979,201612,201711
520931979,201710,201810
520932725,201611,201701
520932725,201706,201809
520932947,201704,201705
520932969,201708,201708
520933099,201508,201509
520933099,201608,201609
520933205,201609,201705
520933231,201708,201808
520933299,201611,201702
520933299,201706,201706
520933639,201707,201708
520933839,201608,201608
520933839,201806,201806
520934311,201508,201510
520934917,201704,201708
520935345,201508,201509
520935345,201601,201612
520936661,201609,201609
520936661,201703,201709
520936661,201803,201809
520936759,201804,201806
520938863,201707,201712
520939343,201607,201609
520939403,201607,201610
520940395,201803,201805
520941695,201706,201710
520941797,201603,201608
520942317,201609,201611
520942317,201808,201808
520942423,201705,201712
520942525,201806,201807
520943069,201605,201610
520943069,201804,201804
520943163,201709,201807
520943755,201606,201606
520943755,201707,201711
520943759,201708,201807
520943763,201606,201809
520943763,201605,201607
520943949,201707,201710
520944033,201612,201712
520945261,201711,201805
520945299,201801,201802
520945335,201712,201804
520945557,201609,201701
520945557,201603,201707
520945779,201810,201810
520945789,201708,201708
520946301,201501,201502
520947803,201703,201708
520947931,201602,201801
520948065,201803,201808
520948099,201804,201809
520948643,201511,201603
520948643,201612,201704
520948809,201706,201707
520949319,201808,201808
520949351,201802,201804
520950679,201712,201802
520950897,201506,201508
520951029,201510,201702
520951085,201711,201805
520952011,201805,201808
520952099,201606,201611
520952219,201708,201709
520952399,201707,201807
520952747,201612,201704
520952747,201706,201804
520952747,201805,201806
520953817,201508,201607
520953955,201712,201712
520953983,201708,201711
520953983,201806,201809
520954147,201507,201507
520954147,201507,201609
520954147,201801,201803
520954147,201805,201807
520954331,201506,201609
520954361,201610,201610
520955269,201607,201611
520955285,201603,201605
520955285,201712,201805
520957455,201703,201801
520958759,201702,201707
520958785,201701,201707
520958785,201708,201801
520959205,201610,201612
520959205,201612,201704
520959925,201510,201703
520959977,201802,201802
520960787,201607,201607
520961225,201501,201603
520961225,201603,201605
520961403,201602,201611
520961757,201705,201707
520961757,201707,201803
520963821,201806,201806
520963821,201806,201806
520964595,201702,201802
520964635,201804,201810
520964641,201704,201810
520964987,201509,201512
520965287,201710,201805
520965381,201607,201707
520967393,201710,201710
520967693,201508,201607
520967693,201608,201808
520968059,201511,201603
520968059,201702,201708
520968471,201706,201708
520968477,201705,201706
520968477,201708,201708
520968477,201706,201708
520968477,201805,201807
520968487,201707,201707
520968487,201805,201807
520968775,201609,201610
520969029,201604,201706
520969029,201608,201706
520971685,201707,201709
520972747,201612,201704
520972747,201711,201804
520974217,201707,201708
520974217,201801,201808
520974337,201710,201807
520974909,201603,201604
520974909,201605,201608
520974909,201610,201611
520976029,201508,201612
520976029,201704,201809
520977215,201610,201707
520977215,201708,201807
520977249,201710,201711
520977377,201709,201710
520977377,201808,201810
520977627,201806,201807
520977639,201702,201807
520977649,201606,201606
520977649,201508,201509
520977883,201701,201803
520978067,201606,201608
520978067,201508,201509
520978459,201709,201710
520978501,201509,201511
520978619,201708,201808
520979077,201809,201809
520979571,201606,201610
520979571,201610,201804
520979681,201705,201705
520979681,201706,201803
520979957,201607,201607
520979957,201608,201609
520979957,201802,201802
520979957,201705,201801
520979957,201804,201805
520979957,201806,201806
520979957,201806,201807
520980547,201712,201712
520980611,201705,201707
520980657,201712,201804
520980657,201805,201809
520981165,201708,201710
520981521,201707,201710
520983095,201702,201703
520983095,201707,201707
520983501,201806,201807
520986679,201704,201704
520987181,201801,201808
520987469,201607,201609
520988501,201808,201808
520988533,201708,201802
520988727,201710,201712
520988733,201801,201802
520989175,201711,201711
520989833,201802,201808
520990183,201506,201507
520990183,201508,201509
520992403,201611,201705
520992403,201508,201607
520992403,201608,201611
520992621,201608,201707
520992761,201702,201706
520992761,201707,201711
520992835,201504,201607
520992835,201608,201609
520992835,201611,201701
520993005,201705,201801
520993073,201807,201808
520994969,201702,201806
520995691,201603,201803
520995703,201602,201705
520995703,201709,201709
520995963,201512,201707
520996139,201712,201801
520996233,201601,201612
520996233,201701,201712
520996535,201502,201509
520996535,201607,201612
520996663,201701,201703
520996745,201608,201807
520996745,201810,201811
520996795,201607,201607
520997127,201602,201609
520997127,201606,201612
520997127,201703,201707
520997239,201708,201805
520998813,201506,201507
520998817,201803,201803
520999525,201510,201511
520999525,201607,201607
520999729,201612,201703
520999729,201704,201711
520999729,201712,201803
520999869,201603,201709
520999869,201712,201806
521001197,201704,201711
521002275,201710,201710
521002683,201705,201708
521002683,201709,201804
521004203,201708,201708
521004403,201611,201705
521004403,201708,201709
521004403,201801,201809
521004523,201707,201707
521004691,201705,201710
521006551,201512,201703
521006677,201801,201806
521006677,201803,201805
521007161,201607,201607
521007161,201701,201712
521007445,201605,201612
521009449,201703,201703
521009449,201705,201706
521009449,201710,201712
521009449,201804,201807
521009517,201504,201509
521009517,201604,201605
521009517,201605,201807
521009857,201706,201807
521009995,201802,201806
521010149,201508,201509
521011161,201701,201807
521011237,201606,201612
521011237,201606,201703
521011237,190001,190001
521011237,201704,201709
521011237,201704,201709
521012119,201510,201605
521012669,201703,201809
521012943,201807,201807
521013169,201705,201712
521013431,201709,201709
521013721,201706,201708
521013721,201708,201806
521013929,201712,201712
521013929,201801,201804
521013929,201805,201807
521014635,201705,201806
521014635,201604,201808
521017231,201708,201708
521017427,201506,201508
521017625,201701,201712
521017625,201710,201804
521017871,201508,201509
521018441,201709,201709
521019877,201709,201802
521019881,201602,201609
521022357,201705,201709
521022357,201710,201805
521022453,201511,201610
521022723,201801,201802
521022801,201606,201708
521022949,201509,201510
521023133,201601,201612
521023593,201710,201802
521024847,201708,201710
521025079,201708,201808
521025205,201602,201606
521025711,201506,201609
521025711,201612,201703
521025711,201706,201710
521025711,201712,201804
521026123,201801,201805
521027631,201602,201608
521027927,201707,201801
521028159,201609,201610
521028223,201710,201710
521028241,201510,201610
521028241,201611,201702
521028241,201510,201606
521028249,201701,201707
521028509,201701,201706
521028573,201702,201803
521028587,201707,201707
521029787,201804,201807
521030035,201612,201612
521032555,201710,201809
521032555,201802,201809
521032581,201708,201809
521032593,201705,201706
521032791,201708,201807
521032797,201704,201710
521032797,201706,201804
521032801,201703,201801
521033637,201608,201609
521034805,201509,201511
521034975,201608,201710
521035429,201510,201808
521035537,201612,201709
521035545,201608,201609
521035545,201612,201612
521035873,201512,201601
521035873,201612,201704
521035873,201711,201804
521035873,201806,201810
521036099,201509,201510
521036099,201607,201708
521036471,201808,201809
521037365,201808,201808
521037895,201701,201707
521038279,201607,201607
521038279,201608,201707
521038295,201608,201707
521038339,201806,201806
521038453,201706,201710
521038453,201805,201807
521038759,201707,201708
521038793,201704,201708
521039085,201703,201711
521039085,201609,201711
521039515,201603,201606
521039527,201706,201710
521039527,201702,201702
521040515,201705,201705
521040951,201708,201708
521041563,201512,201609
521041563,201611,201702
521041563,201705,201802
521041563,201810,201810
521042959,201608,201608
521043225,201509,201510
521043293,201603,201603
521043293,201603,201609
521043391,201511,201608
521043391,201610,201611
521043391,201701,201704
521043391,201704,201705
521043391,201707,201707
521044053,201702,201712
521044053,201801,201808
521045375,201609,201612
521045563,201606,201610
521045563,201804,201805
521045585,201706,201707
521045587,201507,201507
521045587,201506,201510
521045587,201706,201710
521045587,201712,201712
521045587,201808,201809
521045625,201708,201709
521045799,201506,201602
521045853,201602,201602
521045853,201512,201602
521045991,201708,201804
521046249,201507,201602
521046249,201701,201704
521046249,201506,201507
521046605,201603,201609
521047977,201605,201608
521048283,201511,201608
521049207,201708,201808
521049275,201612,201712
521049275,201609,201612
521049471,201609,201610
521049555,201509,201705
521049555,201706,201712
521049555,201504,201509
521049555,201509,201611
521051833,201502,201508
521051845,201609,201706
521052153,201609,201610
521057729,201508,201707
521057729,201504,201508
521057815,201801,201801
521057907,201710,201806
521058333,201805,201807
521058377,201703,201808
521058447,201509,201510
521059747,201807,201808
521059917,201705,201707
521059917,201710,201710
521059917,201802,201806
521061087,201508,201509
521061087,201807,201807
521061243,201710,201804
521061617,201708,201803
521064051,201707,201708
521064051,201708,201806
521064095,201808,201809
521064193,201505,201805
521064283,201805,201806
521064455,201702,201708
521064547,201711,201808
521065843,201808,201809
521066491,201605,201605
521066727,201705,201708
521066789,201704,201704
521066789,201705,201710
521066789,201712,201803
521067143,201609,201703
521067143,201705,201707
521067233,201609,201708
521067689,201809,201810
521067921,201703,201712
521069703,201610,201612
521069703,201806,201806
521069741,201712,201801
521069741,201807,201808
521070307,201612,201703
521070705,201704,201704
521070919,201803,201808
521070923,201706,201710
521071575,201801,201801
521071603,201607,201709
521071725,201808,201808
521071761,201512,201601
521073233,201505,201506
521073237,201611,201806
521074197,201511,201804
521074257,201606,201806
521074587,201702,201702
521075295,201708,201807
521076769,201606,201712
521077925,201712,201801
521077925,201709,201710
521078721,201604,201605
521078721,201606,201609
521078721,201701,201804
521078979,201707,201707
521078979,201708,201808
521079253,201704,201801
521079315,201610,201611
521080063,201610,201610
521080329,201806,201808
521082097,201710,201807
521082097,201808,201808
521082983,201708,201708
521083433,201609,201610
521083433,201610,201702
521085335,201709,201802
521086793,201608,201610
521087075,201607,201610
521087217,201607,201607
521087217,201609,201609
521087217,201610,201610
521087217,201708,201712
521087333,201805,201805
521087333,201806,201808
521088633,201708,201711
521088633,201711,201803
521088633,201809,201809
521089027,201806,201808
521090415,201604,201810
521090933,201705,201804
521091529,201712,201806
521095809,201511,201604
521095809,201611,201809
521095957,201608,201708
521096111,201608,201609
521096139,201702,201802
521096661,201708,201710
521098005,201608,201807
521098239,201612,201802
521098483,201803,201804
521099723,201507,201509
521100723,201608,201706
521100723,201708,201801
521100723,201802,201810
521100999,201512,201604
521100999,201606,201704
521100999,201712,201803
521100999,201804,201805
521101061,201504,201605
521101061,201607,201703
521102423,201505,201506
521102423,201708,201807
521103509,201508,201607
521103777,201506,201607
521103777,201506,201604
521104525,201512,201806
521104551,201606,201609
521104551,201702,201702
521104659,201607,201609
521104907,201610,201610
521104907,201703,201703
521104925,201608,201805
521105047,201707,201708
521105047,201707,201710
521105047,201711,201810
521106915,201804,201809
521107459,201805,201807
521107459,201707,201712
521107643,201708,201804
521107643,201807,201807
521107821,201610,201704
521108085,201803,201809
521108207,201704,201708
521108467,201611,201802
521109067,201612,201703
521109599,201606,201607
521109599,201608,201610
521109599,201705,201710
521109599,201712,201807
521109647,201705,201706
521110039,201606,201608
521110039,201706,201710
521110289,201612,201704
521110289,201707,201712
521110337,201802,201802
521110337,201802,201804
521110337,201805,201810
521110695,201506,201508
521111995,201607,201607
521112003,201703,201709
521112105,201607,201610
521112113,201509,201509
521112113,201601,201601
521112113,201601,201601
521112113,201610,201612
521112119,201701,201703
521112121,201707,201807
521113553,201506,201511
521113821,201805,201805
521114315,201806,201808
521115033,201509,201704
521115033,201705,201801
521115123,201606,201609
521115123,201612,201704
521115299,201611,201705
521117687,201708,201807
521119995,201609,201706
521119995,201801,201804
521120957,201512,201604
521120957,201612,201704
521120957,201712,201805
521120957,201806,201807
521121965,201608,201707
521121965,201808,201808
521122297,201506,201507
521122297,201508,201509
521122297,201509,201510
521122297,201707,201802
521122297,201803,201805
521122297,201805,201807
521123231,201712,201803
521124113,201805,201805
521124251,201705,201710
521124265,201605,201606
521124265,201702,201712
521124265,201803,201803
521126073,201511,201603
521126073,201605,201611
521126079,201705,201807
521126431,201609,201609
521126431,201610,201610
521126619,201508,201605
521127255,201804,201806
521127255,201806,201809
521127307,201707,201805
521127321,201509,201512
521127481,201712,201806
521127495,201604,201707
521128351,201601,201603
521128351,201606,201702
521128351,201704,201706
521128441,201604,201604
521128453,201604,201604
521128525,201701,201712
521128713,201607,201709
521129137,201603,201611
521129317,201709,201712
521130121,201711,201712
521130159,201605,201610
521130225,201603,201702
521130303,201511,201604
521130333,201807,201807
521130553,201511,201704
521130553,201706,201803
521130683,201602,201606
521130683,201612,201703
521131445,201610,201710
521131445,201804,201810
521133185,201805,201805
521133185,201806,201810
521133465,201611,201704
521133465,201705,201710
521133637,201605,201610
521133637,201612,201703
521133655,201707,201710
521133665,201609,201804
521133761,201506,201508
521133875,201706,201709
521133891,201606,201607
521134107,201504,201509
521134123,201711,201801
521136219,201608,201707
521136369,201711,201711
521136369,201801,201808
521137853,201507,201601
521141791,201610,201703
521141833,201506,201508
521143929,201607,201610
521143929,201702,201712
521144993,201802,201803
521144993,201807,201809
521145037,201612,201704
521145203,201709,201801
521145397,201711,201807
521145397,201808,201809
521147393,201707,201807
521147393,201807,201807
521148183,201506,201508
521152341,201808,201808
521152667,201703,201707
521152667,201707,201712
521153889,201509,201509
521153889,201603,201606
521153889,201608,201709
521155511,201603,201705
521155511,201602,201602
521155511,201602,201603
521156709,201707,201711
521158363,201703,201703
521158475,201803,201807
521159569,201807,201809
521160653,201608,201609
521160653,201612,201805
521161439,201605,201610
521161439,201703,201710
521163043,201511,201711
521166237,201801,201803
521166237,201701,201702
521168275,201605,201701
521168275,201705,201712
521169277,201708,201803
521170363,201508,201606
521174127,201807,201809
521174247,201712,201801
521174437,201712,201808
521174785,201705,201710
521174815,201707,201707
521176533,201709,201709
521177205,201604,201611
521177375,201607,201612
521177375,201702,201703
521177377,201608,201706
521177501,201803,201806
521179369,201505,201608
521179369,201702,201704
521179369,201705,201710
521179369,201711,201804
521179369,201805,201806
521179369,201806,201809
521179937,201606,201612
521179939,201707,201710
521179939,201512,201710
521180031,201505,201602
521181219,201701,201701
521182271,201704,201708
521182483,201801,201802
521182483,201803,201803
521184821,201507,201607
521184833,201508,201602
521185793,201704,201708
521187047,201711,201807
521187049,201504,201505
521187049,201506,201508
521187049,201604,201611
521187049,201509,201608
521187049,201801,201804
521187117,201712,201809
521187775,201601,201603
521187777,201509,201512
521187777,201601,201707
521188201,201612,201702
521188239,201805,201809
521189017,201605,201610
521189067,201805,201807
521189117,201610,201702
521190613,201708,201805
521191225,201703,201709
521192337,201706,201706
521192499,201610,201611
521194235,201805,201807
521194787,201701,201804
521194787,201804,201804
521198679,201703,201802
521199509,201709,201802
521199599,201604,201611
521201161,201605,201704
521201161,201705,201801
521202123,201709,201709
521202167,201704,201801
521202233,201601,201602
521202233,201604,201605
521202233,201606,201609
521202233,201610,201611
521203009,201605,201706
521203171,201805,201807
521203173,201705,201709
521203273,201505,201506
521203289,201511,201511
521203599,201705,201707
521204157,201506,201508
521204417,201803,201805
521204769,201804,201805
521205421,201806,201809
521207693,201808,201810
521208247,201605,201605
521208247,201605,201605
521208247,201605,201806
521209033,201608,201609
521209033,201608,201608
521209033,201703,201703
521209033,201802,201803
521210267,201609,201702
521210827,201708,201708
521213629,201509,201601
521213629,201602,201606
521213645,201710,201807
521215921,201606,201610
521215921,201705,201710
521218535,201508,201509
521218535,201509,201510
521218535,201510,201604
521218535,201612,201704
521218535,201707,201710
521218535,201712,201804
521219313,201805,201805
521219371,201702,201708
521219371,201712,201803
521220319,201609,201702
521221041,201803,201805
521221265,201510,201510
521223727,201609,201708
521223727,201709,201806
521223727,201807,201809
521227687,201702,201802
521228031,201804,201806
521228911,201611,201711
521228911,201802,201802
521228959,201605,201608
521228959,201609,201611
521228959,201612,201704
521228959,201704,201710
521228959,201711,201803
521229725,201608,201611
521230707,201510,201708
521232545,201804,201806
521232555,201710,201802
521234589,201802,201803
521235207,201705,201805
521235443,201711,201804
521235855,201605,201610
521235855,201710,201712
521235855,201801,201808
521237219,201806,201808
521238065,201601,201612
521238065,201701,201712
521238065,201804,201806
521238953,201709,201709
521238953,201709,201709
521238953,201710,201710
521239133,201808,201810
521240357,201612,201704
521242187,201608,201807
521242409,190001,190001
521242409,201601,201702
521242409,201601,201606
521242535,201605,201609
521242585,201709,201711
521242681,201711,201804
521242867,201508,201509
521244405,201611,201803
521244969,201509,201707
521245409,201508,201509
521247315,201604,201704
521247381,201804,201805
521248067,201512,201602
521248087,201711,201711
521249707,201510,201510
521250401,201611,201708
521250435,201705,201707
521250435,201708,201710
521250435,201801,201806
521252143,201607,201708
521252809,201508,201510
521252809,201602,201603
521252809,201604,201702
521252809,201703,201707
521252969,201709,201709
521252969,201706,201708
521252969,201805,201805
521255489,201512,201602
521255489,201607,201608
521256065,201505,201506
521256065,201606,201707
521258275,201606,201607
521258275,201609,201609
521262605,201712,201804
521262651,201508,201509
521263697,201705,201706
521263773,201707,201712
521265963,201702,201708
521265963,201711,201712
521267419,201604,201703
521267821,201605,201707
521268551,201607,201607
521268851,201609,201612
521268895,201806,201806
521271261,201608,201608
521271395,201605,201608
521271395,201704,201803
521271877,201612,201704
521271877,201712,201804
521271877,201808,201808
521272081,201802,201805
521272367,201707,201709
521272639,201805,201806
521273735,201707,201806
521273957,201802,201805
521278669,201608,201804
521279189,201602,201604
521279189,201704,201707
521279189,201708,201712
521279189,201804,201810
521280411,201712,201804
521281667,201704,201704
521281667,201707,201707
521281667,201708,201711
521281667,201807,201807
521281943,201701,201704
521281943,201704,201710
521281943,201712,201804
521281943,201805,201808
521282793,201706,201710
521283203,201712,201805
521283727,201707,201707
521284409,201704,201706
521284409,201707,201707
521284409,201806,201807
521286109,201608,201608
521286109,201608,201804
521287133,201610,201703
521289313,201707,201708
521292071,201711,201805
521293459,201510,201807
521293459,201509,201510
521294065,201612,201804
521294349,201703,201803
521294349,201807,201808
521294709,201602,201603
521295117,201701,201705
521296577,201603,201603
521296619,201706,201706
521299445,201605,201606
521301981,201702,201702
521304975,201701,201712
521305103,201802,201807
521305113,201710,201807
521308881,201602,201604
521309595,201702,201702
521310061,201801,201801
521310305,201703,201708
521311011,201804,201808
521312847,201610,201612
521312863,201604,201606
521312863,201606,201802
521314891,201802,201804
521315875,201707,201807
521316165,201708,201709
521316165,201712,201802
521318717,201510,201512
521318717,201607,201610
521318765,201708,201711
521318765,201802,201806
521319433,201508,201509
521319477,201705,201712
521319529,201708,201803
521320891,201608,201612
521321385,201708,201710
521322071,201509,201601
521322071,201602,201703
521322071,201704,201706
521322071,201707,201806
521325351,201806,201807
521325483,201701,201701
521325583,201709,201709
521325583,201608,201608
521325583,201706,201709
521327279,201612,201612
521327373,201809,201812
521327681,201607,201701
521327681,201605,201607
521328071,201604,201610
521328071,201604,201604
521329677,201610,201612
521329769,201708,201708
521332285,201803,201808
521332487,201606,201608
521332487,190001,190001
521332487,201702,201703
521332977,201705,201707
521333021,201708,201710
521333021,201807,201810
521336087,201803,201806
521337237,201801,201806
521337605,201807,201807
521337759,201508,201603
521337963,201609,201612
521338343,201507,201508
521338343,201605,201608
521338361,201712,201803
521338393,201708,201709
521338603,201708,201808
521338727,201709,201809
521338727,201803,201803
521338963,201607,201608
521338963,201609,201609
521340311,201806,201807
521340511,201803,201810
521340963,201708,201708
521341081,201804,201807
521341269,201804,201806
521341269,201808,201810
521341667,201506,201508
521341833,201611,201611
521341833,201805,201807
521341833,201809,201809
521341833,201601,201609
521342001,201607,201609
521342001,201801,201804
521342001,201805,201810
521342979,201704,201804
521343705,201708,201808
521344009,201611,201705
521344137,201704,201711
521344317,201705,201705
521344317,201706,201707
521344793,201708,201806
521345395,201704,201807
521346309,201612,201701
521346425,201706,201709
521346465,201711,201804
521346465,201806,201810
521346909,201808,201808
521346915,201710,201807
521346915,201710,201808
521347339,201705,201710
521347339,201711,201711
521347975,201508,201509
521347975,201711,201805
521347975,201809,201810
521348077,201805,201807
521348655,201602,201603
521348655,201711,201712
521348655,201707,201802
521348655,201801,201802
521349485,201603,201604
521349485,201605,201608
521349835,201702,201702
521349835,201710,201710
